observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.4,0.3,1.5555555555555556,1.25,1.0232558139534884,1.1325802196194992,False,False
1.1589192944943714,0.4,0.3,1.5555555555555556,1.5,1.0434782608695654,1.1106309905571057,False,False
1.1589192944943714,0.4,0.3,1.5555555555555556,1.75,1.0612244897959184,1.09205856596585,False,False
1.1589192944943714,0.4,0.3,1.5555555555555556,2.0,1.076923076923077,1.0761393448876304,False,False
1.1589192944943714,0.4,0.3,1.5555555555555556,2.5,1.103448275862069,1.050270610635524,False,False
1.1589192944943714,0.4,0.3,1.5555555555555556,3.0,1.1250000000000002,1.0301504839949966,False,True
1.1589192944943714,0.4,0.3,1.5555555555555556,4.0,1.1578947368421053,1.0008848452451389,False,True
1.1589192944943714,0.4,0.4,1.0,1.1,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,1.25,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,1.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,1.75,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,2.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,2.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,3.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.4,1.0,4.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,1.1,0.9904761904761905,1.170062749249125,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,1.25,0.9777777777777779,1.1852583693692433,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,1.5,0.9600000000000002,1.2072075984316366,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,1.75,0.9454545454545454,1.2257800230228928,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,2.0,0.9333333333333332,1.2416992441011123,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,2.5,0.9142857142857144,1.2675679783532185,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,3.0,0.9000000000000001,1.2876881049937459,False,False
1.1589192944943714,0.4,0.5,0.6666666666666667,4.0,0.8800000000000001,1.3169537437436036,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,1.1,0.9811320754716981,1.1812062040038784,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,1.25,0.9565217391304349,1.2115974442441153,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,1.5,0.9230769230769234,1.2554959023689019,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,1.75,0.8965517241379309,1.2926407515514144,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,2.0,0.8749999999999999,1.324479193707853,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,2.5,0.8421052631578948,1.376216662212066,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,3.0,0.8181818181818185,1.4164569154931201,False,False
1.1589192944943714,0.4,0.6,0.4444444444444446,4.0,0.7857142857142858,1.4749881929928361,False,False
1.1589192944943714,0.5,0.1,9.0,1.1,1.0396039603960396,1.1147699880374429,False,False
1.1589192944943714,0.5,0.1,9.0,1.25,1.0975609756097562,1.0559042460948715,False,False
1.1589192944943714,0.5,0.1,9.0,1.5,1.1904761904761905,0.973492207375272,True,True
1.1589192944943714,0.5,0.1,9.0,1.75,1.2790697674418605,0.9060641756955994,True,False
1.1589192944943714,0.5,0.1,9.0,2.0,1.3636363636363635,0.8498741492958723,True,False
1.1589192944943714,0.5,0.1,9.0,2.5,1.5217391304347827,0.7615755363820155,True,False
1.1589192944943714,0.5,0.1,9.0,3.0,1.6666666666666665,0.6953515766966228,True,False
1.1589192944943714,0.5,0.1,9.0,4.0,1.923076923076923,0.6026380331370732,True,False
1.1589192944943714,0.5,0.2,4.0,1.1,1.0294117647058825,1.125807314651675,False,False
1.1589192944943714,0.5,0.2,4.0,1.25,1.0714285714285714,1.0816580081947467,False,False
1.1589192944943714,0.5,0.2,4.0,1.5,1.1363636363636362,1.019848979155047,False,True
1.1589192944943714,0.5,0.2,4.0,1.75,1.1956521739130432,0.9692779553952926,True,True
1.1589192944943714,0.5,0.2,4.0,2.0,1.2499999999999998,0.9271354355954973,True,False
1.1589192944943714,0.5,0.2,4.0,2.5,1.346153846153846,0.8609114759101045,True,False
1.1589192944943714,0.5,0.2,4.0,3.0,1.4285714285714284,0.8112435061460601,True,False
1.1589192944943714,0.5,0.2,4.0,4.0,1.5625,0.7417083484763977,True,False
1.1589192944943714,0.5,0.3,2.333333333333333,1.1,1.0194174757281553,1.1368446412659072,False,False
1.1589192944943714,0.5,0.3,2.333333333333333,1.25,1.0465116279069768,1.1074117702946213,False,False
